StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q_DuplicateRespondent,intro_description,gender,gender_4_TEXT,age,race,hispanic_origin,education,country_origin,region,1_expert_trust,2_expert_trust,3_expert_trust,4_expert_trust,5_expert_trust,6_expert_trust,attention1,1_health_engagement,2_health_engagement,3_health_engagement,4_health_engagement,5_health_engagement,info_source,info_source_8_TEXT,politics,attention2,bio_meat_exp_timer_First Click,bio_meat_exp_timer_Last Click,bio_meat_exp_timer_Page Submit,bio_meat_exp_timer_Click Count,meat_post_timer_First Click,meat_post_timer_Last Click,meat_post_timer_Page Submit,meat_post_timer_Click Count,attention_meat_exp,meat_exp_accurate,meat_exp_authentic,meat_exp_believable,bio_sleep_timer_First Click,bio_sleep_timer_Last Click,bio_sleep_timer_Page Submit,bio_sleep_timer_Click Count,dm1_timer_First Click,dm1_timer_Last Click,dm1_timer_Page Submit,dm1_timer_Click Count,dmy1_slp_accurate,dmy1_slp_authentic,dmy1_slp_believable,bio_water_timer_First Click,bio_water_timer_Last Click,bio_water_timer_Page Submit,bio_water_timer_Click Count,dmy2_timer_First Click,dmy2_timer_Last Click,dmy2_timer_Page Submit,dmy2_timer_Click Count,dmy2_wt_accurate,dmy2_wt_authentic,dmy2_wt_believable,bio_oil_infl_timer_First Click,bio_oil_infl_timer_Last Click,bio_oil_infl_timer_Page Submit,bio_oil_infl_timer_Click Count,post_oil_timer_First Click,post_oil_timer_Last Click,post_oil_timer_Page Submit,post_oil_timer_Click Count,attention_oil_inf,oil_infl_accurate,post_oil_authentic,post_oil_believable,bio_meat_infl_timer_First Click,bio_meat_infl_timer_Last Click,bio_meat_infl_timer_Page Submit,bio_meat_infl_timer_Click Count,post_meat_timer_First Click,post_meat_timer_Last Click,post_meat_timer_Page Submit,post_meat_timer_Click Count,attention_meat_infl,meat_infl_accurate,meat_infl_authentic,meat_infl_believable,bio_oil_exp_timer_First Click,bio_oil_exp_timer_Last Click,bio_oil_exp_timer_Page Submit,bio_oil_exp_timer_Click Count,post_oil_timer_First Click,post_oil_timer_Last Click,post_oil_timer_Page Submit,post_oil_timer_Click Count,attention_oil_exp,oil_exp_accurate,oil_exp_authentic,oil_exp_believable,SC0,Q_RecaptchaStatus,Q_RecaptchaError,Q_DuplicateRespondentStatus,Q_BallotBoxStuffing,transaction_id,post_meat_source,post_oil_source,condition_sequence,order_pattern,TotalScore,complete
2026-04-02 15:44:20,2026-04-02 15:48:12,0,205.169.145.81,100,231,1,2026-04-02 15:48:13,R_7b1OzjJSKiNwcp3,,,,,39.371,-104.859,anonymous,EN,1,,4,1,,2,1,2,4,1,4,5,5,5,4,6,6,4,6,5,6,5,5,4,,4,6,1.76,7.743,9.326,4,0.547,12.699,14.549,8,4,7,6,6,1.488,4.989,6.246,4,1.269,7.599,11.06,3,7,7,6,0.946,2.871,5.998,3,1.249,4.074,6.651,3,6,6,6,1.194,2.486,5.829,2,0.913,10.239,11.442,4,2,6,6,7,,,,,,,,,,,,,,,,,,,,,,,,,3,complete,,,,3WQii6GUsbxbrf9ShSrLBs,expert,influencer,expert_meat_influencer_oil,tfft,,1
2026-04-02 15:09:52,2026-04-02 15:48:34,0,174.218.53.19,100,2321,1,2026-04-02 15:48:34,R_5wnbhOkzF7xaVl1,,,,,33.3792,-86.6969,anonymous,EN,1,,4,2,,2,2,2,4,1,3,6,6,3,5,1,6,4,5,6,5,6,4,"1,3",,4,3,,,,,,,,,,,,,0,0,42.589,0,4.316,4.316,9.939,1,1,1,1,0,0,36.664,0,4.068,7.349,290.739,4,4,4,4,,,,,,,,,,,,,0,0,5.901,0,25.442,25.442,26.188,1,1,4,5,4,5.936,5.936,6.3,1,4.863,4.863,15.284,1,1,6,5,5,0,complete,,,,4eEpzptXlKS7lMjxBDu3j8,influencer,expert,influencer_meat_expert_oil,ftft,,1
2026-04-02 15:46:59,2026-04-02 15:52:40,0,174.204.193.18,100,341,1,2026-04-02 15:52:41,R_3LfSZXMOhPfhIYh,,,,,45.5375,-122.5989,anonymous,EN,0.800000011920929,,4,2,,2,"1,5",2,2,1,2,7,7,7,3,4,7,4,6,7,4,4,5,"1,2,3",,6,3,,,,,,,,,,,,,0,0,8.677,0,4.669,11.308,12.101,6,5,5,7,1.586,1.586,3.794,1,0,0,6.073,0,7,7,7,,,,,,,,,,,,,2.422,5.2,7.742,4,1.654,2.42,27.662,2,1,3,2,2,1.336,1.336,7.239,1,0.615,14.144,15.348,2,1,4,4,4,0,complete,,,,0SGZwnQh7q6iHJqJkqz9bf,influencer,expert,influencer_meat_expert_oil,ftft,,1
2026-04-02 15:08:50,2026-04-02 15:53:00,0,72.36.45.26,100,2649,1,2026-04-02 15:53:01,R_1nPvvAGAoIX2MrD,,,,,43.5336,-109.6304,anonymous,EN,0.5,,4,2,,2,1,1,4,1,4,6,5,7,6,6,7,4,6,6,6,4,6,1,,2,3,,,,,,,,,,,,,0,0,5.269,0,12.724,12.724,20.297,1,7,6,5,0,0,15.917,0,0.187,6.819,7.45,3,6,6,5,,,,,,,,,,,,,0,0,11.531,0,5.321,168.151,170.487,2,1,6,7,7,0,0,9.066,0,4.971,10.023,17.873,5,1,6,6,7,0,complete,,,,1LFjuEmldCvAutoUOcmdw9,influencer,expert,influencer_meat_expert_oil,ftft,,1
2026-04-02 15:41:02,2026-04-02 15:54:51,0,113.20.53.118,100,828,1,2026-04-02 15:54:52,R_6S83Bztl3OZWuxr,,,,,39.0814,-77.6443,anonymous,EN,1,,4,1,,5,1,2,4,1,2,5,5,7,5,4,5,4,7,7,5,5,4,"1,2,3,4,6,5",,2,3,45.42,45.42,46.614,1,0,0,45.289,0,1,4,4,4,0,0,22.782,0,0,0,68.843,0,5,4,5,0,0,8.064,0,0,0,20.461,0,4,4,4,0,0,12.523,0,0,0,29.548,0,1,3,4,3,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,3fI2QkUQP7eARlZBRB5jVR,expert,influencer,expert_meat_influencer_oil,ftft,,1
2026-04-02 15:23:43,2026-04-02 16:16:27,0,107.115.122.23,100,3163,1,2026-04-02 16:16:28,R_6EaW0iXDgalh3s9,,,,,32.7797,-96.8022,anonymous,EN,0.699999988079071,,4,1,,5,1,2,4,1,3,6,6,7,2,5,2,4,6,6,5,6,6,"1,6",,3,3,,,,,,,,,,,,,12.09,12.09,13.152,1,10.128,29.382,30.256,6,7,7,7,0,0,6.882,0,7.088,7.767,25.629,2,6,6,6,,,,,,,,,,,,,4.478,5.245,6.208,2,3.114,25.175,25.883,5,1,7,7,7,4.482,5.283,5.979,2,3.722,33.659,54.998,3,1,6,4,4,0,complete,,,,5nTbwoMPIjtTtQYczTaKqm,influencer,expert,influencer_meat_expert_oil,ftft,,1
2026-04-02 16:33:41,2026-04-02 16:38:40,0,70.173.160.158,100,298,1,2026-04-02 16:38:41,R_59g388jdOODoRfM,,,,,36.1682,-115.2166,anonymous,EN,0.800000011920929,,4,2,,2,1,1,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,1,,4,4,,,,,,,,,,,,,0,0,10.329,0,1.955,1.955,9.868,1,4,4,4,0,0,8.6,0,52.557,52.557,53.858,1,4,4,4,,,,,,,,,,,,,4.366,4.366,5.896,1,0.033,16.091,16.099,6,5,4,4,4,0,0,8.772,0,8.79,12.407,12.416,2,6,4,4,4,3,complete,,,,3M1Dh7u02vl1efTcrTomyJ,influencer,expert,influencer_meat_expert_oil,tfft,,1
2026-04-02 16:47:39,2026-04-02 16:57:22,0,174.197.197.207,100,582,1,2026-04-02 16:57:22,R_6GDF4WNT3tH7pnx,,,,,43.0795,-75.7507,anonymous,EN,0.8999999761581421,,4,2,,4,1,1,4,1,2,6,6,7,6,6,6,4,7,7,7,7,7,"2,3,4",,1,3,2.5,6.898,15.863,2,3.717,4.473,11.443,2,1,5,5,4,0,0,4.029,0,2.88,5.357,6.163,3,5,6,6,0,0,3.945,0,1.529,6.747,7.278,5,7,7,7,3.801,3.801,5.701,1,1.691,4.166,11.268,3,1,5,4,4,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,4Ul9OUpKiggJmIybZxMFWQ,expert,influencer,expert_meat_influencer_oil,tfft,,1
2026-04-02 17:11:34,2026-04-02 17:16:16,0,173.160.225.126,100,281,1,2026-04-02 17:16:16,R_7kFI3nrTU2k9AGP,,,,,47.1691,-122.5065,anonymous,EN,0.800000011920929,,4,2,,4,1,1,1,1,4,7,7,7,7,7,7,4,7,6,7,7,6,"3,4",,4,4,0,0,6.593,0,1.259,9.87,11.104,3,4,7,7,7,0,0,5.036,0,2.604,4.809,7.615,3,7,7,7,0,0,4.345,0,10.637,15.409,16.169,2,7,7,7,3.458,5.125,5.928,2,2.934,8.858,10.89,2,2,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,3,complete,,,,6MAUGD90EgGM9orhCJQrjT,expert,influencer,expert_meat_influencer_oil,ftft,,1
2026-04-02 17:14:11,2026-04-02 17:28:22,0,71.50.193.83,100,851,1,2026-04-02 17:28:23,R_36Poq84hL0Ko1ln,,,,,40.008,-78.3739,anonymous,EN,0.800000011920929,,4,2,,5,1,1,2,1,2,5,6,7,5,4,5,4,5,5,3,5,4,"1,3",,4,3,0,0,12.362,0,6.336,35.891,36.582,2,1,6,6,6,0,0,31.201,0,23.388,36.816,37.677,3,6,7,6,0,0,7.197,0,9.225,24.585,25.42,2,7,7,7,4.669,5.966,6.569,2,5.5,27.642,28.642,2,1,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,06r28tE9Kl5OxwwT4JbOXl,expert,influencer,expert_meat_influencer_oil,ftft,,1
2026-04-02 17:56:37,2026-04-02 18:00:02,0,50.158.128.221,100,205,1,2026-04-02 18:00:03,R_1D0Ahi8he0hvVeO,,,,,36.1502,-115.0336,anonymous,EN,0.8999999761581421,,4,1,,2,4,1,2,1,4,6,5,4,5,5,5,4,4,5,4,5,6,3,,2,3,0.684,0.684,15.6,1,1.504,10.906,11.368,5,4,7,4,7,0,0,7.946,0,4.144,12.8,13.265,4,7,4,7,0,0,4.588,0,0.703,4.885,5.674,3,7,4,5,0.92,0.92,5.851,1,0.694,1.094,13.754,2,3,7,4,7,,,,,,,,,,,,,,,,,,,,,,,,,2,complete,,,,2ZoeGE9LXYTrF6SDa0Ld33,expert,influencer,expert_meat_influencer_oil,tfft,,1
2026-04-02 20:32:06,2026-04-02 20:32:25,0,174.232.22.30,100,18,1,2026-04-02 20:32:25,R_7ltpp9ODJAUMkI0,,,,,41.2612,-95.9354,anonymous,EN,0.8999999761581421,,4,4,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,2vh6IxL0GjIhCMQUYPDDe4,,,,,,
2026-04-02 21:40:10,2026-04-02 21:48:48,0,23.93.7.51,100,517,1,2026-04-02 21:48:48,R_3F0oDKDRiWcSrm1,,,,,38.2442,-122.678,anonymous,EN,0.8999999761581421,,4,1,,6,4,2,4,1,2,6,6,7,3,3,5,4,6,6,6,6,6,"1,2,4",,3,3,,,,,,,,,,,,,0,0,12.686,0,7.752,20.631,22.124,3,5,5,5,0,0,11.665,0,8.272,31.475,32.137,5,5,5,5,,,,,,,,,,,,,0,0,16,0,4.3,25.93,36.6,2,1,5,5,5,0,0,9.321,0,5.426,35.532,36.094,4,1,1,2,3,0,complete,,,,1x64uHZGXdDlYSJPAF69Kj,influencer,expert,influencer_meat_expert_oil,ftft,,1
2026-04-03 03:44:46,2026-04-03 03:51:58,0,98.127.19.56,100,432,1,2026-04-03 03:51:59,R_72JI9gifsMQferK,,,,,39.1101,-108.5991,anonymous,EN,0.800000011920929,,4,2,,1,1,1,3,1,1,6,5,7,5,1,6,4,5,5,4,6,5,"3,6",,4,3,0,0,8.352,0,23.637,23.637,24.975,1,1,2,4,2,0,0,14.672,0,14.86,14.86,16.525,1,5,5,6,0,0,6.336,0,10.854,10.854,19.243,1,7,7,7,6.911,6.911,8.655,1,32.82,37.375,38.537,4,1,3,4,3,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,7noCuEZVBIX8LjJHnk72L7,expert,influencer,expert_meat_influencer_oil,ftft,,1
2026-04-03 05:53:02,2026-04-03 05:57:12,0,162.207.42.19,100,249,1,2026-04-03 05:57:13,R_163g3WrX39aLKfO,,,,,37.6736,-122.0944,anonymous,EN,1,,4,2,,1,5,1,2,1,4,4,4,4,3,7,4,4,7,6,6,4,4,2,,2,2,,,,,,,,,,,,,3.36,3.36,4.157,1,1.174,4.279,6.161,4,1,1,4,1.288,2.504,3.96,2,1.363,3.608,6.092,3,4,6,6,,,,,,,,,,,,,2.931,5.574,7.863,3,1.339,10.866,16.688,8,1,5,6,4,1.777,6.027,6.628,4,1.156,8.808,10.751,2,2,4,4,5,2,complete,,,,1riF0qxFKnly8b7CnLoGzq,influencer,expert,influencer_meat_expert_oil,ftft,,1
2026-04-03 09:23:43,2026-04-03 09:27:05,0,66.65.4.73,100,201,1,2026-04-03 09:27:06,R_50osBZVVuBKFXLa,,,,,40.7307,-73.7932,anonymous,EN,1,,4,1,,5,1,2,4,1,2,6,5,6,4,4,6,4,5,6,6,6,6,1,,2,3,,,,,,,,,,,,,0,0,4.341,0,0,0,7.163,0,5,5,5,0,0,4.727,0,0,0,7.281,0,6,6,6,,,,,,,,,,,,,0,0,7.001,0,1.413,1.413,11.552,1,1,5,5,5,0,0,6.507,0,0,0,12.349,0,6,4,4,4,1,complete,,,,0czMd38RZUMkanypyxDhVt,influencer,expert,influencer_meat_expert_oil,tfft,,1
2026-04-03 09:23:36,2026-04-03 09:27:25,0,71.201.13.146,100,228,1,2026-04-03 09:27:25,R_5HuYstihxVipp5G,,,,,41.9898,-87.7623,anonymous,EN,1,,4,2,,6,1,2,4,1,1,7,7,7,5,1,4,4,5,6,5,5,5,1,,1,3,,,,,,,,,,,,,0,0,6.334,0,0,0,8.08,0,4,4,5,3.005,3.724,4.888,2,2.856,2.856,6.226,1,6,5,5,,,,,,,,,,,,,0,0,6.122,0,0,0,14.247,0,1,6,6,5,0,0,8.71,0,0,0,20.838,0,1,6,6,6,0,complete,,,,5799dWWnVurt0Hm5BtWnpV,influencer,expert,influencer_meat_expert_oil,ftft,,1
2026-04-03 09:20:35,2026-04-03 09:27:38,0,70.18.196.39,100,422,1,2026-04-03 09:27:39,R_6cgCRRTMbxaugx3,,,,,40.7429,-73.9392,anonymous,EN,1,,4,2,,3,1,2,4,1,2,6,6,6,3,3,4,4,5,5,4,6,5,"1,3,6,5",,2,3,0,0,20.529,0,0,0,32.04,0,1,5,5,6,0,0,12.425,0,0,0,28.261,0,7,6,7,0,0,6.247,0,0,0,19.604,0,4,4,4,0,0,13.947,0,0,0,23.233,0,1,4,3,3,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,4Ek5HRLmNW50164Re5gmZF,expert,influencer,expert_meat_influencer_oil,tfft,,1
2026-04-03 09:28:33,2026-04-03 09:29:04,0,69.193.30.27,100,31,1,2026-04-03 09:29:05,R_3axgWCdDYdq5mve,,,,,42.781,-73.9115,anonymous,EN,1,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,0So9iGCOIAmWd4dnqkjQCT,,,,,,
2026-04-03 09:23:45,2026-04-03 09:30:36,0,136.51.30.15,100,411,1,2026-04-03 09:30:37,R_7FtZsvBsVZ3mrYI,,,,,29.4227,-98.4927,anonymous,EN,0.800000011920929,,4,2,,6,1,2,5,1,3,7,7,7,6,1,5,4,7,7,5,7,7,"1,6",,2,3,,,,,,,,,,,,,0,0,8.83,0,15.761,18.547,40.957,3,7,7,7,0,0,31.466,0,6.594,7.741,21.201,2,7,7,7,,,,,,,,,,,,,0,0,11.342,0,2.369,18.827,19.59,3,1,7,7,7,0,0,8.07,0,1.917,25.45,25.9,2,1,7,7,7,0,complete,,,,3kutN0Vs76CLeAwAQxNsGH,influencer,expert,influencer_meat_expert_oil,tfft,,1
2026-04-03 09:23:20,2026-04-03 09:30:57,0,204.77.129.243,100,456,1,2026-04-03 09:30:58,R_1xpWVwe2Mnz781r,,,,,37.751,-97.822,anonymous,EN,1,,4,1,,2,2,2,4,1,2,7,7,7,7,7,7,4,7,7,7,7,7,"3,4,5",,1,3,0,0,31.065,0,25.736,25.736,36.646,1,1,7,7,7,0,0,10.675,0,24.618,24.618,45.99,1,7,7,7,0,0,5.067,0,7.003,7.003,8.673,1,7,7,7,0,0,11.166,0,6.752,15.386,16.623,3,1,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,6xmg0cKKineV1PaOFeQNXo,expert,influencer,expert_meat_influencer_oil,tfft,,1
2026-04-03 09:28:02,2026-04-03 09:31:28,0,107.115.43.49,100,205,1,2026-04-03 09:31:29,R_5RjDrKFmlGHFYI6,,,,,36.1433,-115.2004,anonymous,EN,0.699999988079071,,4,1,,2,1,2,2,1,3,7,7,7,7,7,7,4,7,7,7,7,7,4,,7,3,0,0,6.031,0,1.473,7.144,11.44,2,4,7,7,7,0,0,4.148,0,1.114,4.164,7.845,3,7,7,7,0,0,3.923,0,0.791,0.791,6.073,1,7,7,7,0,0,5.767,0,0.791,0.791,10.738,1,3,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,2,complete,,,,0imTUz1dhHAj4Qg7g32NyO,expert,influencer,expert_meat_influencer_oil,ftft,,1
2026-04-03 09:28:00,2026-04-03 09:31:31,0,172.59.223.140,100,211,1,2026-04-03 09:31:32,R_3AUNBPHc9sEq0h3,,,,,35.2842,-80.8719,anonymous,EN,1,,4,1,,5,1,2,4,1,3,6,7,7,3,1,2,4,5,5,2,6,5,1,,2,3,,,,,,,,,,,,,0,0,4.983,0,2.716,5.959,6.664,5,2,2,2,0,0,3.868,0,1.543,4.3,5.941,4,6,4,6,,,,,,,,,,,,,3.341,3.341,6.003,1,1.035,10.323,10.937,3,1,4,4,4,2.93,2.93,5.648,1,1.303,10.318,10.843,5,1,7,7,7,0,complete,,,,2xq9krCOwbOci2JP38eOM6,influencer,expert,influencer_meat_expert_oil,ftft,,1
2026-04-03 09:28:29,2026-04-03 09:31:47,0,172.59.93.64,100,197,1,2026-04-03 09:31:48,R_52CSlp76pvusog3,,,,,35.032,-90.0139,anonymous,EN,0.699999988079071,,4,2,,2,2,2,4,1,3,4,3,4,4,4,5,4,5,4,4,3,3,"1,3,6",,4,3,0,0,7.03,0,0.825,8.056,16.584,3,1,5,5,6,1.857,1.857,3.916,1,1.322,6.035,6.791,4,5,4,4,0,0,5.931,0,4.919,4.919,5.666,1,1,1,1,3.156,3.156,6.8,1,0.568,10.649,11.096,5,1,5,6,6,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,28oYkxpTtd5YxQVIAhRWF1,expert,influencer,expert_meat_influencer_oil,ftft,,1
2026-04-03 09:28:15,2026-04-03 09:32:11,0,166.182.86.81,100,236,1,2026-04-03 09:32:12,R_5QVBroSdZ0h85bQ,,,,,36.1671,-86.7861,anonymous,EN,0.800000011920929,,4,2,,5,1,2,2,1,1,4,4,4,4,4,4,4,4,4,4,4,4,"3,4",,4,4,,,,,,,,,,,,,1.373,1.373,4.039,1,1.006,6.125,7.1,6,4,4,4,0,0,4.345,0,0.735,0.735,6.151,1,4,4,4,,,,,,,,,,,,,1.744,1.744,6.2,1,0.897,1.585,11.198,2,1,4,4,4,3.713,3.713,8.401,1,1.33,2.004,11.846,2,1,4,4,4,1,complete,,,,5Cc5FjfVOynPdnz0chP795,influencer,expert,influencer_meat_expert_oil,tfft,,1
2026-04-03 09:29:02,2026-04-03 09:32:34,0,207.144.9.23,100,212,1,2026-04-03 09:32:35,R_30pKiGY5VEVWuEA,,,,,34.7659,-80.401,anonymous,EN,1,,4,2,,2,"1,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,6HR6JYwxfHpzXZbJ6YzXVp,,,,,,
2026-04-03 09:28:09,2026-04-03 09:32:47,0,73.75.2.210,100,277,1,2026-04-03 09:32:48,R_31Fu9ZPfd7bzF0Z,,,,,41.5922,-88.066,anonymous,EN,0.800000011920929,,4,2,,5,1,2,2,1,1,6,6,7,4,7,7,4,7,6,6,7,7,"1,3",,7,3,,,,,,,,,,,,,0,0,7.666,0,6.617,10.192,12.901,3,4,2,2,0,0,4.6,0,1.581,11.908,12.689,3,5,4,5,,,,,,,,,,,,,0,0,7.954,0,3.975,7.423,19.168,4,1,1,1,1,0,0,6.158,0,2.189,19.664,20.567,3,1,4,4,4,0,complete,,,,1JTxgLH9AE3IlV3NmRMUyy,influencer,expert,influencer_meat_expert_oil,ftft,,1
2026-04-03 09:28:24,2026-04-03 09:32:49,0,50.96.36.86,100,265,1,2026-04-03 09:32:50,R_5qyhr2KBqybq0qq,,,,,33.9739,-81.2345,anonymous,EN,1,,4,1,,1,2,2,2,1,3,7,6,5,6,6,5,4,5,6,5,5,6,"2,4,6",,4,3,0,0,6.374,0,0,0,27.821,0,1,4,6,5,0,0,5.547,0,0,0,7.018,0,6,7,6,0,0,4.432,0,0,0,6.322,0,6,6,4,0,0,7.07,0,0,0,11.024,0,1,5,6,5,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,4g45PWUjQOeOwOyemRdAxI,expert,influencer,expert_meat_influencer_oil,ftft,,1
2026-04-03 09:26:03,2026-04-03 09:33:25,0,65.118.64.131,100,441,1,2026-04-03 09:33:26,R_6uxs9YPXBEqIUhN,,,,,25.9289,-80.1827,anonymous,EN,1,,4,1,,2,2,2,2,1,3,4,5,6,3,2,5,4,7,6,3,7,5,1,,7,3,10.962,11.849,15.534,2,0,0,13.194,0,2,5,3,2,0,0,4.794,0,0,0,8.815,0,6,5,3,0,0,6.123,0,0,0,6.419,0,3,2,1,0,0,14.637,0,0,0,11.893,0,2,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,2,complete,,,,57vbNJcvFwFMuO1GnSTFLy,expert,influencer,expert_meat_influencer_oil,tfft,,1
2026-04-03 09:28:57,2026-04-03 09:34:27,0,35.148.67.71,100,330,1,2026-04-03 09:34:28,R_65Y3byXQ7zfFCJ4,,,,,43.8957,-91.245,anonymous,EN,0.8999999761581421,,4,2,,2,"1,5",2,2,1,1,6,5,5,4,4,6,4,5,4,4,4,5,"1,6",,6,3,,,,,,,,,,,,,0,0,8.74,0,18.422,26.073,30.346,2,6,7,6,0,0,5.56,0,1.845,4.214,22.364,2,7,7,7,,,,,,,,,,,,,0,0,12.087,0,4.884,20.879,28.314,2,1,4,3,2,0,0,17.382,0,9.257,25.918,27.431,2,1,4,4,4,0,complete,,,,3mrT2aoBP0FxT8h2wKTbpd,influencer,expert,influencer_meat_expert_oil,tfft,,1
2026-04-03 09:28:20,2026-04-03 09:35:17,0,47.216.58.63,100,417,1,2026-04-03 09:35:18,R_5Hk6KPjMjGAZAUL,,,,,34.4228,-114.125,anonymous,EN,0.8999999761581421,,4,1,,5,1,2,3,1,4,7,6,6,6,5,5,4,6,7,6,6,6,"1,3,4,6,5",,4,3,0,0,13.977,0,0,0,35.602,0,1,6,6,5,0,0,10.951,0,0,0,23.927,0,6,6,6,0,0,4.874,0,0,0,14.861,0,6,5,5,0,0,7.033,0,0,0,45.556,0,1,5,6,6,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,3H1MWYyZvR9uoa2ji5uerB,expert,influencer,expert_meat_influencer_oil,tfft,,1
2026-04-03 09:27:43,2026-04-03 09:35:20,0,75.69.165.146,100,456,1,2026-04-03 09:35:20,R_3KPjuSV0qSJE2Qe,,,,,42.069,-72.676,anonymous,EN,1,,4,1,,1,1,2,2,1,2,1,7,3,5,7,6,4,7,6,7,6,5,"3,4",,4,3,,,,,,,,,,,,,0,0,3.946,0,0,0,12.525,0,6,4,4,0,0,5.924,0,0,0,17.649,0,5,4,6,,,,,,,,,,,,,0,0,7.413,0,0,0,11.598,0,1,6,7,6,0,0,6.929,0,7.379,7.379,11.19,1,3,4,6,5,1,complete,,,,22om0cJ6iMEhv2Te7USU3N,influencer,expert,influencer_meat_expert_oil,ftft,,1
2026-04-03 09:30:09,2026-04-03 09:35:42,0,131.239.224.106,100,333,1,2026-04-03 09:35:43,R_5AabjM9PzMgGtpv,,,,,39.7296,-75.468,anonymous,EN,1,,4,1,,5,1,2,2,1,4,5,5,5,4,3,6,4,5,5,2,5,5,6,,1,3,,,,,,,,,,,,,0,0,11.381,0,0,0,31.974,0,5,5,6,0,0,7.113,0,0,0,18.852,0,6,6,7,,,,,,,,,,,,,0,0,10.32,0,0,0,23.412,0,1,4,5,4,0,0,9.486,0,0,0,25.977,0,1,5,6,5,0,complete,,,,5YeYGXncvRAgKbQbUrZjsz,influencer,expert,influencer_meat_expert_oil,ftft,,1
2026-04-03 09:27:19,2026-04-03 09:36:43,0,107.122.245.12,100,564,1,2026-04-03 09:36:44,R_7InTTzhiyPWVhT3,,,,,42.3914,-83.1493,anonymous,EN,0.8999999761581421,,4,2,,2,1,2,1,1,1,7,4,7,4,1,4,4,1,7,1,1,1,1,,4,3,5.085,5.085,6.402,1,0.838,12.451,20.801,3,1,7,7,7,2.531,2.531,3.601,1,0.732,27.352,46.566,6,7,7,7,0,0,4.4,0,0.534,33.283,35.801,5,7,7,7,0,0,5.686,0,0.899,30.532,34.167,8,1,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,1tbCiZgjT8qWK74d9L3L7I,expert,influencer,expert_meat_influencer_oil,tfft,,1
2026-04-03 09:32:27,2026-04-03 09:37:11,0,129.63.248.16,100,284,1,2026-04-03 09:37:12,R_6y2htCMQ8mxCeeF,,,,,42.6481,-71.3343,anonymous,EN,1,,4,1,,1,1,2,4,1,2,6,6,5,5,1,6,4,3,5,2,5,6,"1,3",,6,3,,,,,,,,,,,,,0,0,7.542,0,3.361,16.217,16.751,3,7,4,7,0,0,6.451,0,0.329,1.263,8.168,2,7,4,7,,,,,,,,,,,,,0,0,17.201,0,10.544,16.165,17.381,2,1,1,1,1,0,0,11.314,0,0.866,0.866,27.051,1,1,2,4,1,0,complete,,,,6eyWmZk95slCMBDcWlJn0s,influencer,expert,influencer_meat_expert_oil,tfft,,1
2026-04-03 09:31:09,2026-04-03 09:37:19,0,199.192.152.163,100,370,1,2026-04-03 09:37:20,R_3lYOvKnbpZvWwRt,,,,,37.7602,-97.2754,anonymous,EN,1,,4,1,,3,2,2,4,1,1,6,6,6,4,5,6,4,6,6,6,6,6,"1,2,3,4,6,5",,4,3,0,0,6.316,0,0,0,10.902,0,3,6,6,6,0,0,7.779,0,0,0,21.339,0,5,4,5,0,0,5.37,0,0,0,21.819,0,6,5,5,0,0,22.06,0,0,0,39.114,0,1,6,4,5,,,,,,,,,,,,,,,,,,,,,,,,,1,complete,,,,0Aw3o4IueBL2xvFewNqJGq,expert,influencer,expert_meat_influencer_oil,ftft,,1
